GSM_ID,Organism,GSE_ID,GPL_ID,SRA_ID,Library Strategy
GSM1360742,Mus musculus,GSE56394,GPL9185,SRX505088,chip-seq
GSM1360743,Mus musculus,GSE56394,GPL9185,SRX505089,chip-seq
GSM610767,Mus musculus,GSE22102,GPL9250,SRX029286,chip-seq
GSM1241555,Homo sapiens,GSE51272,GPL6984,,
GSM1673960,Homo sapiens,GSE68507,GPL9250,SRX994300,chip-seq
GSM1129350,Homo sapiens,GSE45982,GPL10999,SRX271846,chip-seq
GSM1144401,Homo sapiens,GSE47075,GPL13118,,
GSM386128,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386129,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1129354,Homo sapiens,GSE45982,GPL10999,SRX271850,chip-seq
GSM1551011,Homo sapiens,GSE62742,GPL11154,SRX764690,chip-seq
GSM1674016,Mus musculus,GSE68507,GPL9250,SRX995595,chip-seq
GSM1144400,Homo sapiens,GSE47075,GPL13118,,
GSM386122,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386123,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386120,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386121,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386126,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386127,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1467586,Mus musculus,GSE60204,GPL15907,SRX672375,chip-seq
GSM386125,Drosophila melanogaster,GSE15424,GPL6949,,
GSM726994,Mus musculus,GSE29362,GPL9185,,chip-seq
GSM2310586,Homo sapiens,GSE86940,GPL11154,SRX2164058,chip-seq
GSM2039440,Mus musculus,GSE73124,GPL13112,SRX1531203,chip-seq
GSM2058907,Homo sapiens,GSE77772,GPL18460,SRX1569796,chip-seq
GSM1816305,Mus musculus,GSE60627,GPL9185,SRX1090868,chip-seq
GSM868599,Homo sapiens,GSE35453,GPL15176,,
GSM868595,Homo sapiens,GSE35453,GPL15176,,
GSM1467590,Mus musculus,GSE60204,GPL15907,SRX672379,chip-seq
GSM2140746,Saccharomyces cerevisiae,GSE73407,GPL13821,SRX1738622,chip-seq
GSM1185224,Mus musculus,GSE48817,GPL13112,SRX321777,chip-seq
GSM1659902,Xenopus tropicalis,GSE67974,GPL15472,SRX999330,chip-seq
GSM1185223,Mus musculus,GSE48817,GPL13112,SRX321776,chip-seq
GSM1282175,Mus musculus,GSE53087,GPL11002,SRX388441,chip-seq
GSM2191750,Mus musculus,GSE82701,GPL17021,SRX1833524,chip-seq
GSM1282178,Mus musculus,GSE53087,GPL11002,SRX388444,chip-seq
GSM1218877,Mus musculus,GSE50417,GPL13112,SRX341047,chip-seq
GSM940921,Mus musculus,GSE38377,GPL9250,SRX150870,chip-seq
GSM1674824,Mus musculus,GSE68291,GPL6246,SRX1017434,chip-seq
GSM1865027,Mus musculus,GSE72550,GPL13112,SRX1175789,chip-seq
GSM1155982,Homo sapiens,GSE41466,GPL9052,SRX298013,chip-seq
GSM1865028,Mus musculus,GSE72550,GPL13112,SRX1175790,chip-seq
GSM1010149,Oryza sativa,GSE41183,GPL9316,SRX189766,chip-seq
GSM1487547,Mus musculus,GSE60763,GPL13112,SRX686940,chip-seq
GSM2232520,Mus musculus,GSE83833,GPL19057,SRX1943476,chip-seq
GSM1973491,Xenopus laevis,GSE76059,GPL17682,SRX1485087,chip-seq
GSM1973492,Xenopus laevis,GSE76059,GPL17682,SRX1485088,chip-seq
GSM1657509,Mus musculus,GSE67881,GPL9185,SRX994938,chip-seq
GSM791784,Mus musculus,GSE31966,GPL9185,SRX096137,chip-seq
GSM791785,Mus musculus,GSE31966,GPL9185,SRX096138,chip-seq
GSM1657505,Mus musculus,GSE67881,GPL9185,SRX994934,chip-seq
GSM1657507,Mus musculus,GSE67881,GPL9185,SRX994936,chip-seq
GSM1717481,Rattus norvegicus,GSE70143,GPL18694,SRX1068233,chip-seq
GSM1657503,Mus musculus,GSE67881,GPL9185,SRX994932,chip-seq
GSM1824906,Mus musculus,GSE71003,GPL16791,SRX1098773,chip-seq
GSM1973440,Mus musculus,GSE76052,GPL17021,SRX1484871,chip-seq
GSM670038,Homo sapiens,GSE19465,GPL9115,SRX533010,chip-seq
GSM1256127,Drosophila melanogaster,GSE51963,GPL6629,,
GSM767350,Homo sapiens,GSE16256,GPL9052,SRX084993,chip-seq
GSM767351,Homo sapiens,GSE16256,GPL9052,SRX084994,chip-seq
GSM1843356,Mus musculus,GSE71698,GPL11002,SRX1131954,chip-seq
GSM1260014,Mus musculus,GSE52123,GPL13112,SRX373584,chip-seq
GSM670031,Homo sapiens,GSE19465,GPL9115,SRX533024,chip-seq
GSM670034,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM361999,Mus musculus,GSE14254,GPL9185,SRX003809,chip-seq
GSM2232249,Mus musculus,GSE83833,GPL19057,SRX1943201,chip-seq
GSM2302418,Arabidopsis thaliana,GSE86429,GPL17639,SRX2136190,chip-seq
GSM1326438,Homo sapiens,GSE37378,GPL10999,SRX469899,chip-seq
GSM361997,Mus musculus,GSE14254,GPL9185,SRX003804,chip-seq
GSM537623,Homo sapiens,GSE17312,GPL570,SRX019883,chip-seq
GSM537622,Homo sapiens,GSE19465,GPL9115,SRX019713,chip-seq
GSM2140758,Saccharomyces cerevisiae,GSE73407,GPL13821,SRX1738634,chip-seq
GSM851324,Mus musculus,GSE29184,GPL9250,SRX112974,chip-seq
GSM1871951,Mus musculus,GSE72784,GPL16791,SRX1204275,chip-seq
GSM393564,Plasmodium falciparum,GSE15728,GPL8456,,
GSM393565,Plasmodium falciparum,GSE15728,GPL8456,,
GSM537629,Homo sapiens,GSE19465,GPL9115,SRX019740,chip-seq
GSM1493380,Mus musculus,GSE60906,GPL13112,SRX689475,chip-seq
GSM1482878,Homo sapiens,GSE60584,GPL11154,SRX684288,chip-seq
GSM1911840,Schmidtea mediterranea,GSE74153,GPL20150,SRX1354687,chip-seq
GSM2230645,Rattus norvegicus,GSE84272,GPL18694,SRX1927033,chip-seq
GSM788087,Homo sapiens,GSE31755,GPL9052,SRX095382,chip-seq
GSM1918641,Homo sapiens,GSE74359,GPL18573,SRX1383887,chip-seq
GSM2192454,Mus musculus,GSE83023,GPL17021,SRX1834396,chip-seq
GSM772747,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM772746,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM1700380,Homo sapiens,GSE69377,GPL18460,SRX1043544,chip-seq
GSM1700381,Homo sapiens,GSE69377,GPL18460,SRX1043545,chip-seq
GSM917528,Mus musculus,GSE37393,GPL11002,SRX143290,chip-seq
GSM1700387,Homo sapiens,GSE69377,GPL18460,SRX1043551,chip-seq
GSM1582537,Homo sapiens,GSE16368,GPL9115,SRX1157732,chip-seq
GSM400362,Drosophila melanogaster,GSE15980,GPL6629,,
GSM194662,Homo sapiens,GSE7872,GPL1454,,
GSM1516997,Mus musculus,GSE61902,GPL13112,SRX717596,chip-seq
GSM917522,Mus musculus,GSE37393,GPL11002,SRX143284,chip-seq
GSM2082665,Mus musculus,GSE73952,GPL13112,SRX1617414,chip-seq
GSM917521,Mus musculus,GSE37393,GPL11002,SRX143283,chip-seq
GSM946533,Mus musculus,GSE36028,GPL9250,SRX153173,chip-seq
GSM1653215,Mus musculus,GSE52628,GPL13112,SRX985240,chip-seq
GSM1572767,Homo sapiens,GSE64504,GPL16791,SRX823960,chip-seq
GSM932954,Mus musculus,GSE38046,GPL11002,SRX148826,chip-seq
GSM1566129,Mus musculus,GSE64190,GPL13112,SRX810578,chip-seq
GSM2082663,Mus musculus,GSE73952,GPL13112,SRX1617412,chip-seq
GSM1544973,Mus musculus,GSE50793,GPL13112,SRX759249,chip-seq
GSM2082662,Mus musculus,GSE73952,GPL13112,SRX1617411,chip-seq
GSM1566188,Mus musculus,GSE64190,GPL13112,SRX810637,chip-seq
GSM1669391,Arabidopsis thaliana,GSE68370,GPL9302,SRX1012869,chip-seq
GSM1653216,Mus musculus,GSE52628,GPL13112,SRX985241,chip-seq
GSM701475,Homo sapiens,GSE28377,GPL13339,,
GSM701477,Homo sapiens,GSE28377,GPL13339,,
GSM701476,Homo sapiens,GSE28377,GPL13339,,
GSM701479,Homo sapiens,GSE28377,GPL13339,,
GSM701478,Homo sapiens,GSE28377,GPL13339,,
GSM1911816,Schmidtea mediterranea,GSE74153,GPL20150,SRX1354663,chip-seq
GSM1911817,Schmidtea mediterranea,GSE74153,GPL20150,SRX1354664,chip-seq
GSM1566544,Mus musculus,GSE55850,GPL13112,SRX811398,chip-seq
GSM1669393,Arabidopsis thaliana,GSE68370,GPL9302,SRX1012871,chip-seq
GSM1918640,Homo sapiens,GSE74359,GPL18573,SRX1383886,chip-seq
GSM1566187,Mus musculus,GSE64190,GPL13112,SRX810636,chip-seq
GSM1551010,Homo sapiens,GSE62742,GPL11154,SRX764689,chip-seq
GSM1410370,Mus musculus,GSE58407,GPL13112,SRX590302,chip-seq
GSM1410372,Mus musculus,GSE58407,GPL13112,SRX590304,chip-seq
GSM669589,Homo sapiens,GSE16368,GPL9115,SRX1156988,chip-seq
GSM1410378,Mus musculus,GSE58407,GPL13112,SRX590310,chip-seq
GSM1524307,Mus musculus,GSE62271,GPL9250,SRX731124,chip-seq
GSM1059001,Mus musculus,GSE43229,GPL13112,SRX213798,chip-seq
GSM942090,Homo sapiens,GSE38442,GPL9115,SRX151367,chip-seq
GSM942091,Homo sapiens,GSE38442,GPL9115,SRX151368,chip-seq
GSM942092,Homo sapiens,GSE38442,GPL9115,SRX151369,chip-seq
GSM942093,Homo sapiens,GSE38442,GPL9115,SRX151370,chip-seq
GSM942094,Homo sapiens,GSE38442,GPL9115,SRX151371,chip-seq
GSM942095,Homo sapiens,GSE38442,GPL9115,SRX151372,chip-seq
GSM942096,Homo sapiens,GSE38442,GPL9115,SRX151373,chip-seq
GSM942097,Homo sapiens,GSE38442,GPL9115,SRX151374,chip-seq
GSM942098,Homo sapiens,GSE38442,GPL9115,SRX151375,chip-seq
GSM942099,Homo sapiens,GSE38442,GPL9115,SRX151376,chip-seq
GSM732694,Oryza sativa,GSE29597,GPL13660,,
GSM732693,Oryza sativa,GSE29597,GPL13660,,
GSM732692,Oryza sativa,GSE29597,GPL13660,,
GSM732691,Oryza sativa,GSE29597,GPL13660,,
GSM732690,Oryza sativa,GSE29597,GPL13660,,
GSM1849869,Mus musculus,GSE72017,GPL17021,SRX1143911,chip-seq
GSM2337944,Homo sapiens,GSE87662,GPL11154,SRX2213514,chip-seq
GSM1087089,Mus musculus,GSE44571,GPL9250,SRX244259,chip-seq
GSM1017423,Drosophila melanogaster,GSE41440,GPL13112,SRX193337,chip-seq
GSM497600,Homo sapiens,GSE19910,GPL9924,,
GSM497601,Homo sapiens,GSE19910,GPL9924,,
GSM1944483,Xenopus laevis,GSE75164,GPL17682,SRX1438037,chip-seq
GSM749526,Homo sapiens,GSE30254,GPL9052,SRX080049,chip-seq
GSM1087087,Mus musculus,GSE44571,GPL9250,SRX244257,chip-seq
GSM1087086,Mus musculus,GSE44571,GPL9250,SRX244256,chip-seq
GSM1653218,Mus musculus,GSE52628,GPL13112,SRX985243,chip-seq
GSM1673979,Macaca mulatta,GSE68507,GPL9250,SRX994776,chip-seq
GSM1673976,Homo sapiens,GSE68507,GPL9250,SRX994705,chip-seq
GSM2068358,Homo sapiens,GSE78158,GPL11154,SRX1596299,chip-seq
GSM1673972,Homo sapiens,GSE68507,GPL9250,SRX994700,chip-seq
GSM1419278,Mus musculus,GSE58775,GPL11002,SRX621432,chip-seq
GSM1486000,Homo sapiens,GSE60692,GPL11154,SRX685532,chip-seq
GSM1486001,Homo sapiens,GSE60692,GPL11154,SRX685533,chip-seq
GSM2187257,Homo sapiens,GSE82260,GPL16791,SRX1819625,chip-seq
GSM1841302,Homo sapiens,GSE71616,GPL11154,SRX1127539,chip-seq
GSM644990,Homo sapiens,GSE25882,GPL9052,SRX037081,chip-seq
GSM1954944,Mus musculus,GSE75426,GPL9185,SRX1452776,chip-seq
GSM2082678,Mus musculus,GSE73952,GPL13112,SRX1617427,chip-seq
GSM2082679,Mus musculus,GSE73952,GPL13112,SRX1617428,chip-seq
GSM2187255,Homo sapiens,GSE82260,GPL16791,SRX1819623,chip-seq
GSM1418959,Homo sapiens,GSE58740,GPL11154,SRX620736,chip-seq
GSM2082670,Mus musculus,GSE73952,GPL13112,SRX1617419,chip-seq
GSM2082671,Mus musculus,GSE73952,GPL13112,SRX1617420,chip-seq
GSM2082672,Mus musculus,GSE73952,GPL13112,SRX1617421,chip-seq
GSM2082677,Mus musculus,GSE73952,GPL13112,SRX1617426,chip-seq
GSM1163121,Mus musculus,GSE47949,GPL13112,SRX305927,chip-seq
GSM1163120,Mus musculus,GSE47949,GPL13112,SRX305926,chip-seq
GSM1429760,Homo sapiens,GSE59176,GPL11154,SRX647710,chip-seq
GSM767348,Homo sapiens,GSE16256,GPL9052,SRX084991,chip-seq
GSM699260,Drosophila melanogaster,GSE28249,GPL6949,,
GSM1498899,Homo sapiens,GSE61176,GPL11154,SRX693085,chip-seq
GSM1845260,Mus musculus,GSE71434,GPL18171,SRX1134797,chip-seq
GSM605077,Macaca mulatta,GSE24538,GPL9160,SRX028175,chip-seq
GSM1493386,Mus musculus,GSE60906,GPL13112,SRX689481,chip-seq
GSM1892653,Homo sapiens,GSE73398,GPL18573,SRX1286320,chip-seq
GSM1918598,Homo sapiens,GSE74359,GPL18573,SRX1383844,chip-seq
GSM2232400,Mus musculus,GSE83833,GPL19057,SRX1943354,chip-seq
GSM2284182,Mus musculus,GSE85798,GPL17021,SRX2032496,chip-seq
GSM1566126,Mus musculus,GSE64190,GPL13112,SRX810575,chip-seq
GSM1220292,Homo sapiens,GSE16256,GPL9052,SRX342279,chip-seq
GSM1918599,Homo sapiens,GSE74359,GPL18573,SRX1383845,chip-seq
GSM1361808,Mus musculus,GSE56456,GPL13112,SRX507972,chip-seq
GSM2191962,Mus musculus,GSE82799,GPL13112,SRX1833777,chip-seq
GSM1598044,Homo sapiens,GSE63634,GPL11154,SRX860907,chip-seq
GSM1598045,Homo sapiens,GSE63634,GPL11154,SRX860908,chip-seq
GSM1361806,Mus musculus,GSE56456,GPL13112,SRX507970,chip-seq
GSM1361807,Mus musculus,GSE56456,GPL13112,SRX507971,chip-seq
GSM1493389,Mus musculus,GSE60906,GPL13112,SRX689484,chip-seq
GSM1361805,Mus musculus,GSE56456,GPL13112,SRX507969,chip-seq
GSM2191695,Mus musculus,GSE82676,GPL13112,SRX1833467,chip-seq
GSM1033637,Mus musculus,GSE42152,GPL11002,SRX203378,chip-seq
GSM2082715,Mus musculus,GSE73952,GPL13112,SRX1617461,chip-seq
GSM2082714,Mus musculus,GSE73952,GPL13112,SRX1617460,chip-seq
GSM945288,Homo sapiens,GSE35583,GPL9052,SRX190071,chip-seq
GSM945284,Homo sapiens,GSE35583,GPL9052,SRX190067,chip-seq
GSM1409787,Mus musculus,GSE58391,GPL13112,SRX589572,chip-seq
GSM945286,Homo sapiens,GSE35583,GPL9052,SRX190069,chip-seq
GSM1973000,Mus musculus,GSE76029,GPL17021,SRX1482906,chip-seq
GSM700058,Mus musculus,GSE28291,GPL7524,,
GSM700059,Mus musculus,GSE28291,GPL7524,,
GSM2082719,Mus musculus,GSE73952,GPL13112,SRX1617465,chip-seq
GSM1038456,Homo sapiens,GSE42374,GPL10999,SRX205087,chip-seq
GSM1003709,Homo sapiens,GSE40867,GPL11154,SRX186799,chip-seq
GSM1038455,Homo sapiens,GSE42374,GPL10999,SRX205086,chip-seq
GSM1855771,Aspergillus nidulans,GSE72126,GPL19470,SRX1155733,chip-seq
GSM831876,Homo sapiens,GSE33633,GPL10999,SRX105599,chip-seq
GSM769008,Mus musculus,GSE31039,GPL9250,SRX085431,chip-seq
GSM831874,Homo sapiens,GSE33633,GPL10999,SRX105597,chip-seq
GSM1493388,Mus musculus,GSE60906,GPL13112,SRX689483,chip-seq
GSM274195,Saccharomyces cerevisiae,GSE10837,GPL4131,,
GSM274194,Saccharomyces cerevisiae,GSE10837,GPL4131,,
GSM456238,Mus musculus,GSE18258,GPL4128,,
GSM456239,Mus musculus,GSE18258,GPL4128,,
GSM883692,Homo sapiens,GSE36204,GPL10999,SRX124716,chip-seq
GSM883693,Homo sapiens,GSE36204,GPL10999,SRX124717,chip-seq
GSM274193,Saccharomyces cerevisiae,GSE10837,GPL4131,,
GSM274192,Saccharomyces cerevisiae,GSE10837,GPL4131,,
GSM456232,Mus musculus,GSE18258,GPL4128,,
GSM1669423,Arabidopsis thaliana,GSE68370,GPL9302,SRX1012901,chip-seq
GSM456230,Mus musculus,GSE18258,GPL4128,,
GSM456236,Mus musculus,GSE18258,GPL4128,,
GSM456237,Mus musculus,GSE18258,GPL4128,,
GSM456234,Mus musculus,GSE18258,GPL4128,,
GSM456235,Mus musculus,GSE18258,GPL4128,,
GSM616128,Homo sapiens,GSE16256,GPL9052,SRX056719,chip-seq
GSM1866119,Homo sapiens,GSE72468,GPL11154,SRX1177346,chip-seq
GSM1468870,Pan troglodytes,GSE60269,GPL9160,SRX673198,chip-seq
GSM1566122,Mus musculus,GSE64190,GPL13112,SRX810571,chip-seq
GSM1669420,Arabidopsis thaliana,GSE68370,GPL9302,SRX1012898,chip-seq
GSM1060714,Drosophila melanogaster,GSE43341,GPL9058,SRX215502,chip-seq
GSM2191189,Mus musculus,GSE82445,GPL13112,SRX1832960,chip-seq
GSM865281,Homo sapiens,GSE35294,GPL9052,SRX117466,chip-seq
GSM1241706,Homo sapiens,GSE51272,GPL6984,,
GSM1888699,Homo sapiens,GSE73212,GPL11154,SRX1261897,chip-seq
GSM814861,Homo sapiens,GSE32917,GPL14723,,
GSM814860,Homo sapiens,GSE32917,GPL14723,,
GSM814862,Homo sapiens,GSE32917,GPL14723,,
GSM2191185,Mus musculus,GSE82443,GPL13112,SRX1832958,chip-seq
GSM2191184,Mus musculus,GSE82443,GPL13112,SRX1832957,chip-seq
GSM2232459,Mus musculus,GSE83833,GPL19057,SRX1943415,chip-seq
GSM1847939,Homo sapiens,GSE71952,GPL16791,SRX1142265,chip-seq
GSM1383862,Homo sapiens,GSE57498,GPL11154,SRX539653,chip-seq
GSM1383868,Homo sapiens,GSE57498,GPL11154,SRX539659,chip-seq
GSM1234210,Homo sapiens,GSE50893,GPL11154,SRX356778,chip-seq
GSM2191424,Mus musculus,GSE82552,GPL13112,SRX1833205,chip-seq
GSM1674010,Mus musculus,GSE68507,GPL9250,SRX995289,chip-seq
GSM1541976,Mus musculus,GSE63137,GPL13112,SRX757084,chip-seq
GSM1436261,Homo sapiens,GSE59395,GPL11154,SRX652232,chia-pet
GSM1871946,Homo sapiens,GSE72784,GPL16791,SRX1204270,chip-seq
GSM1148522,Homo sapiens,GSE47383,GPL15802,,
GSM1148523,Homo sapiens,GSE47383,GPL15802,,
GSM1081562,Danio rerio,GSE44269,GPL14875,SRX235875,chip-seq
GSM1148521,Homo sapiens,GSE47383,GPL15802,,
GSM1148526,Homo sapiens,GSE47383,GPL15802,,
GSM1148527,Homo sapiens,GSE47383,GPL15802,,
GSM1148524,Homo sapiens,GSE47383,GPL15802,,
GSM1148525,Homo sapiens,GSE47383,GPL15802,,
GSM1847933,Homo sapiens,GSE71952,GPL16791,SRX1142259,chip-seq
GSM1148528,Homo sapiens,GSE47383,GPL15802,,
GSM1148529,Homo sapiens,GSE47383,GPL15802,,
GSM1847932,Homo sapiens,GSE71952,GPL16791,SRX1142258,chip-seq
GSM646345,Homo sapiens,GSE26320,GPL9115,SRX038535,chip-seq
GSM1707700,Mus musculus,GSE69707,GPL13112,SRX1054610,chip-seq
GSM1824911,Homo sapiens,GSE71003,GPL16791,SRX1098778,chip-seq
GSM2191425,Mus musculus,GSE82552,GPL13112,SRX1833206,chip-seq
GSM2232450,Mus musculus,GSE83833,GPL19057,SRX1943406,chip-seq
GSM202293,Schizosaccharomyces pombe,GSE8175,GPL4749,,
GSM1847930,Homo sapiens,GSE71952,GPL16791,SRX1142256,chip-seq
GSM1419279,Mus musculus,GSE58775,GPL11002,SRX621433,chip-seq
GSM1843355,Mus musculus,GSE71698,GPL11002,SRX1131953,chip-seq
GSM2191898,Mus musculus,GSE82770,GPL21103,SRX1833688,chip-seq
GSM1521758,Homo sapiens,GSE62193,GPL16791,SRX729710,chip-seq
GSM646346,Homo sapiens,GSE26320,GPL9115,SRX038536,chip-seq
GSM1847972,Homo sapiens,GSE71952,GPL16791,SRX1142298,chip-seq
GSM1866699,Homo sapiens,GSE72622,GPL18573,SRX1177907,chip-seq
GSM2284184,Mus musculus,GSE85798,GPL17021,SRX2032498,chip-seq
GSM2232469,Mus musculus,GSE83833,GPL19057,SRX1943425,chip-seq
GSM785936,Schizosaccharomyces pombe,GSE31648,GPL7715,,
GSM2232359,Mus musculus,GSE83833,GPL19057,SRX1943313,chip-seq
GSM867107,Homo sapiens,GSE35375,GPL10999,SRX117981,chip-seq
GSM867108,Homo sapiens,GSE35375,GPL10999,SRX117982,chip-seq
GSM867109,Homo sapiens,GSE35375,GPL10999,SRX117983,chip-seq
GSM1365901,Homo sapiens,GSE49320,GPL10999,SRX513304,chip-seq
GSM1692998,Mus musculus,GSE69109,GPL9250,SRX1035110,chip-seq
GSM1016881,Saccharomyces cerevisiae,GSE41424,GPL13821,SRX193166,chip-seq
GSM1016880,Saccharomyces cerevisiae,GSE41424,GPL13821,SRX193165,chip-seq
GSM1148326,Homo sapiens,GSE47380,GPL15802,,
GSM1016882,Saccharomyces cerevisiae,GSE41424,GPL13821,SRX193167,chip-seq
GSM1148320,Homo sapiens,GSE47380,GPL15802,,
GSM1148321,Homo sapiens,GSE47380,GPL15802,,
GSM1148322,Homo sapiens,GSE47380,GPL15802,,
GSM1148323,Homo sapiens,GSE47380,GPL15802,,
GSM1550848,Homo sapiens,GSE62742,GPL11154,SRX764527,chip-seq
GSM317587,Homo sapiens,GSE12646,GPL570,SRX005149,chip-seq
GSM1148328,Homo sapiens,GSE47380,GPL15802,,
GSM1148329,Homo sapiens,GSE47380,GPL15802,,
GSM1566132,Mus musculus,GSE64190,GPL13112,SRX810581,chip-seq
GSM1853824,Homo sapiens,GSE67673,GPL11154,SRX1146097,chip-seq
GSM1467584,Mus musculus,GSE60204,GPL15907,SRX672373,chip-seq
GSM2130812,Mus musculus,GSE80557,GPL13112,SRX1719358,chip-seq
GSM1263456,Saccharomyces cerevisiae,GSE52339,GPL9134,SRX377103,chip-seq
GSM1853822,Homo sapiens,GSE67673,GPL11154,SRX1146095,chip-seq
GSM1147348,Drosophila melanogaster,GSE47286,GPL9058,SRX287840,chip-seq
GSM1147347,Drosophila melanogaster,GSE47286,GPL9058,SRX287839,chip-seq
GSM1147346,Drosophila melanogaster,GSE47286,GPL9058,SRX287838,chip-seq
GSM1147345,Drosophila melanogaster,GSE47286,GPL9058,SRX287837,chip-seq
GSM1147344,Drosophila melanogaster,GSE47285,GPL9058,SRX287836,chip-seq
GSM1147343,Drosophila melanogaster,GSE47285,GPL9058,SRX287835,chip-seq
GSM1147342,Drosophila melanogaster,GSE47285,GPL9058,SRX287834,chip-seq
GSM1147341,Drosophila melanogaster,GSE47285,GPL9058,SRX287833,chip-seq
GSM1468920,Macaca mulatta,GSE60269,GPL9160,SRX673245,chip-seq
GSM1148518,Homo sapiens,GSE47383,GPL15802,,
GSM1674003,Mus musculus,GSE68507,GPL9250,SRX336652,chip-seq
GSM1843531,Mus musculus,GSE71713,GPL13112,SRX1132749,chip-seq
GSM386119,Drosophila melanogaster,GSE15424,GPL6949,,
GSM487545,Mus musculus,GSE16893,GPL9250,SRX017431,chip-seq
GSM386117,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386116,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386115,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386114,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386113,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386112,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386111,Drosophila melanogaster,GSE15424,GPL6949,,
GSM386110,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1849875,Mus musculus,GSE72017,GPL17021,SRX1143917,chip-seq
GSM387002,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1666203,Homo sapiens,GSE65516,GPL16791,SRX1008309,chip-seq
GSM1847977,Homo sapiens,GSE71952,GPL16791,SRX1142303,chip-seq
GSM387003,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1816108,Mus musculus,GSE70661,GPL17021,SRX1089852,chip-seq
GSM1816109,Mus musculus,GSE70661,GPL17021,SRX1089853,chip-seq
GSM1233880,Homo sapiens,GSE50893,GPL11154,SRX356448,chip-seq
GSM1233881,Homo sapiens,GSE50893,GPL11154,SRX356449,chip-seq
GSM1569573,Homo sapiens,GSE64367,GPL11154,SRX818566,chip-seq
GSM1276703,Mus musculus,GSE52071,GPL11002,SRX385361,chip-seq
GSM1282162,Mus musculus,GSE53087,GPL11002,SRX388428,chip-seq
GSM1180179,Mus musculus,GSE48519,GPL13112,SRX317654,chip-seq
GSM1855779,Aspergillus nidulans,GSE72126,GPL19470,SRX1155741,chip-seq
GSM1282167,Mus musculus,GSE53087,GPL11002,SRX388433,chip-seq
GSM1148512,Homo sapiens,GSE47383,GPL15802,,
GSM1918534,Homo sapiens,GSE74359,GPL18573,SRX1383780,chip-seq
GSM1151311,Homo sapiens,GSE47510,GPL11154,SRX288055,chip-seq
GSM1849883,Mus musculus,GSE72017,GPL17021,SRX1143925,chip-seq
GSM1849876,Mus musculus,GSE72017,GPL17021,SRX1143918,chip-seq
GSM1462968,Homo sapiens,GSE59980,GPL11154,SRX667418,chip-seq
GSM1297329,Mus musculus,GSE53627,GPL13112,SRX398483,chip-seq
GSM1010150,Oryza sativa,GSE41183,GPL9316,SRX189767,chip-seq
GSM1944086,Mus musculus,GSE75151,GPL17021,SRX1437342,chip-seq
GSM441283,Drosophila melanogaster,GSE17697,GPL5919,,
GSM1973377,Mus musculus,GSE76042,GPL13112,SRX1486547,chip-seq
GSM2232509,Mus musculus,GSE83833,GPL19057,SRX1943465,chip-seq
GSM1347236,Mus musculus,GSE55850,GPL13112,SRX487087,chip-seq
GSM2232507,Mus musculus,GSE83833,GPL19057,SRX1943463,chip-seq
GSM1659906,Xenopus tropicalis,GSE67974,GPL15472,SRX999334,chip-seq
GSM1297327,Mus musculus,GSE53627,GPL13112,SRX398481,chip-seq
GSM1148516,Homo sapiens,GSE47383,GPL15802,,
GSM1550996,Homo sapiens,GSE62742,GPL11154,SRX764675,chip-seq
GSM1462965,Homo sapiens,GSE59980,GPL11154,SRX667415,chip-seq
GSM1202017,Schizosaccharomyces pombe,GSE49574,GPL13988,SRX331922,chip-seq
GSM1273669,Homo sapiens,GSE52657,GPL11154,SRX382089,chip-seq
GSM646444,Homo sapiens,GSE26320,GPL9115,SRX038634,chip-seq
GSM646445,Homo sapiens,GSE26320,GPL9115,SRX038635,chip-seq
GSM2310040,Mus musculus,GSE86897,GPL13112,SRX2162548,chip-seq
GSM1084282,Mus musculus,GSE44278,GPL6885,SRX243598,chip-seq
GSM1084283,Mus musculus,GSE44278,GPL6885,SRX243599,chip-seq
GSM890119,Drosophila melanogaster,GSE36374,GPL9061,SRX128168,chip-seq
GSM1202018,Schizosaccharomyces pombe,GSE49574,GPL13988,SRX331923,chip-seq
GSM952466,Homo sapiens,GSE38937,GPL9115,SRX156121,chip-seq
GSM1847975,Homo sapiens,GSE71952,GPL16791,SRX1142301,chip-seq
GSM1059373,Mus musculus,GSE43252,GPL13112,SRX213854,chip-seq
GSM1517589,Homo sapiens,GSE61944,GPL11154,,chip-seq
